Timestamp,Teilbereich der Ausbildung,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Unterbereich der Kategorie,Fachbereich,Kommentar,Fachbegriff,Inhalt,Definition,Erläuterung,Praxisbeispiel,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Antwort),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung,Beispiel-Rechnung ,Skizze,Antwortmöglichkeit 1 (bitte hier immer die richtige Lösung),Begründung 1,Antwortmöglichkeit 2,Begründung 2,Antwortmöglichkeit 3,Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Lernfrage,Skizze,Antwortmöglichkeit 1 (bitte richtige Wahl),Begründung 1,Antwortmöglichkeit 2 (bitte richtige Wahl),Begründung 2,"Antwortmöglichkeit 3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Begründung 3,Antwortmöglichkeit 4,Begründung 4,Antwortmöglichkeit 5,Begründung 5,Skizze,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Kommentar
26/02/2020 02:33:15,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Mechanisch-technologische Eigenschaften ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was ist keine mechanisch-technologische Eigenschaft? ,,Wärmeleitfähigkeit,Die Wärmeleitfähigkeit gehört zu den physikalischen Eigenschaften. ,Zähigkeit,Die Zähigkeit gehört zu den mechanisch-technologischen Eigenschaften. ,Elastizität,Die Elastizität gehört zu den mechanisch-technologischen Eigenschaften.,Verschleißfestigkeit,Die Verschleißfestigkeit gehört zu den mechanisch-technologischen Eigenschaften.,Zugfestigkeit,Die Zugfestigkeit gehört zu den mechanisch-technologischen Eigenschaften. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 02:38:22,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Physikalische Eigenschaften,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Was gehört nicht zu den physikalischen Eigenschaften?,,Korrosionsbeständigkeit,Die Korrosionsbeständigkeit gehört zu den chemisch-technologischen Eigenschaften.,Brennbarkeit,Die Brennbarkeit gehört zu den chemisch-technologischen Eigenschaften. ,Magnetisch,Die magnetische Eigenschaft gehört zu den physikalischen Eigenschaften. ,Wärmeleitfähigkeit ,Die Wärmeleitfähigkeit gehört zu den physikalischen Eigenschaften.,Elektrische Leitfähigkeit,Die elektrische Leitfähigkeit gehört zu den physikalischen Eigenschaften.,,,,,,,,,,,,,
26/02/2020 02:42:51,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Chemisch-technologische Eigenschaften ,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Was gehört nicht zu den chemisch-technologischen Eigenschaften?,,Wärmeleitfähigkeit ,Die Wärmeleitfähigkeit gehört zu den physikalischen Eigenschaften. ,Schweißeignung,Die Schweißeignung gehört zu den fertigungstechnischen Eigenschaften.,Korrosionsbeständigkeit ,Die Korrosionsbeständigkeit gehört zu den chemisch-technologischen Eigenschaften. ,Säurebeständigkeit,Die Säurebeständigkeit gehört zu den chemisch-technologischen Eigenschaften. ,Brennbarkeit,Die Brennbarkeit gehört zu den chemisch-technologischen Eigenschaften. ,,,,,,,,,,,,,
26/02/2020 02:46:48,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Fertigungstechnische Eigenschaften ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was gehört nicht zu den fertigungstechnischen Eigenschaften? ,,Brennbarkeit,Die Brennbarkeit gehört zu den chemisch-technologischen Eigenschaften. ,Gießbarkeit,Die Gießbarkeit gehört zu den fertigungstechnischen Eigenschaften. ,Härtbarkeit,Die Härtbarkeit gehört zu den fertigungstechnischen Eigenschaften. ,Umformbarkeit,Die Umformbarkeit gehört zu den fertigungstechnischen Eigenschaften. ,Zerspanbarkeit,Die Zerspanbarkeit gehört zu den fertigungstechnischen Eigenschaften. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 02:51:37,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Dehngrenze,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Ab wieviel Prozent Dehnung wird die Dehngrenze ermittelt?,,"ab 0,2% ","Die Dehngrenze gibt an, ab wieviel Kraft die Probe eine Dehnung von 0,2% aufweist.","ab 0,1%","Die Dehngrenze gibt an, ab wieviel Kraft die Probe eine Dehnung von 0,2% aufweist.","ab 0,3%","Die Dehngrenze gibt an, ab wieviel Kraft die Probe eine Dehnung von 0,2% aufweist.",ab 2%,"Die Dehngrenze gibt an, ab wieviel Kraft die Probe eine Dehnung von 0,2% aufweist.","ab 0,4%","Die Dehngrenze gibt an, ab wieviel Kraft die Probe eine Dehnung von 0,2% aufweist.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:06:25,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Streckgrenze,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was passiert nach Erreichen der Streckgrenze?,,Das Werkstück wird plastisch verformt,"Nachdem die Streckgrenze überschritten wurde wird das Werkstück plastisch verformt, d.h. es kehrt nicht mehr in seine ursprüngliche Form zurück.",Das Werkstück wird elastisch verformt,Die elastische Verformung findet vor Erreichen der Streckgrenze statt.,Das Werkstück bricht,Das passiert nach Überschreiten der Zugfestigkeit.,Es passiert nichts,"Nachdem die Streckgrenze erreicht wurde, verformt sich das Werkstück plastisch.",Das Werkstück wird nicht mehr gestreckt,"Nachdem die Streckgrenze erreicht wurde, verformt sich das Werkstück plastisch.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:12:21,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Zugfestigkeit,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was passiert nach Überschreiten der Zugfestigkeit? ,,Das Werkstück bricht,"Nachdem die Zugfestigkeit erreicht wurde, bricht das Werkstück. ",Das Werkstück wird plastisch verformt,Das passiert nach dem Überschreiten der Streckgrenze.,Das Werkstück wird elastisch verformt,Das passiert vor dem Überschreiten der Streckgrenze. ,Es passiert nichts.,"Nachdem die Zugfestigkeit erreicht wurde, bricht das Werkstück. ",Die Zugfestigkeit lässt nach,"Nachdem die Zugfestigkeit erreicht wurde, bricht das Werkstück. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:16:53,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Kerbschlagarbeit ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was lässt sich aus der Kerbschlagarbeit ableiten?,,Die Zähigkeit eines Werkstoffs,Die Kerbschlagarbeit ist ein Kennwert für die Zähigkeit eines Werkstoffs.,Die Härte eines Werkstoffs,Die Härte eines Werkstoffs lässt sich mithilfe von Härteprüfverfahren ermitteln.,Die Zugfestigkeit eines Werkstoffs,Die Zugfestigkeit lässt sich im Zugversuch ermitteln.,Die Streckgrenze eines Werkstoffs ,Die Streckgrenze lässt sich im Zugversuch ermitteln.,Die Biegefestigkeit,Die Biegefestigkeit lässt sich mithilfe des Biegeversuchs ermitteln. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:26:35,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Sprödigkeit,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Werkstoff ist der sprödeste?,,Diamant,Spröde Werkstoffe sind zugleich auch sehr hart. Diamant ist sehr hart und deswegen spröde.,Gold,"Gold ist duktil, d.h. das Gegenteil von spröde.",Stahl,"Stahl ist relativ duktil, also nicht spröde.",Kupfer,"Kupfer ist sehr weich, also nicht sehr spröde.",Aluminium,"Aluminium ist weich, also nicht sehr spröde.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:38:13,Instandhalten von technischen Systemen,,,,,,,,,,,,Prüftechnik 12,,,,,,,Härteprüfung Brinell,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Prüfkörper wird bei der Härteprüfung Brinell eingesetzt?,,Hartmetallkugel,Bei der Härteprüfung Brinell wird eine Kugel aus Hartmetall als Prüfkörper angewandt. ,Diamantkegel,Ein Diamantkegel wird bei der Härteprüfung Rockwell angewandt.,Diamantpyramide,Eine Diamantpyramide wird bei der Härteprüfung Vickers angewandt.,Diamantkugel,Eine Diamantkugel wird bei der Martenshärteprüfung angewandt.,Hartmetallpyramide,Eine Hartmetallpyramide wird nirgendswo angewandt. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:42:17,Instandhalten von technischen Systemen,,,,,,,,,,,,Prüftechnik 12,,,,,,,Härteprüfung Rockwell,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Prüfkörper wird bei der Härteprüfung Rockwell angewandt?,,Diamantkegel,Bei der Härteprüfung Rockwell wird ein Diamantkegel als Prüfkörper angewandt. ,Diamantpyramide,Eine Diamantpyramide als Prüfkörper wird bei der Vickersprüfung angewandt.,Hartmetallkugel,Eine Hartmetallkugel als Prüfkörper wird bei der Härteprüfung Brinell angewandt.,Diamantkugel,Eine Diamantkugel wird bei der Härteprüfung Martens angewandt.,Hartmetallpyramide,Eine Hartmetallpyramide wird in keiner Härteprüfung angewandt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 03:45:33,Instandhalten von technischen Systemen,,,,,,,,,,,,Prüftechnik 12,,,,,,,Härteprüfung Vickers,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Prüfkörper wird bei der Härteprüfung Vickers angewandt?,,Diamantpyramide,Bei der Härteprüfung Vickers wird eine Diamantpyramide als Prüfkörper angewandt.,Diamantkegel,Ein Diamantkegel wird bei der Härteprüfung Rockwell angewandt.,Diamantkugel,Eine Diamantkugel wird bei der Härteprüfung Martens angewandt.,Hartmetallkugel,Eine Hartmetallkugel wird bei der Härteprüfung Brinell angewandt.,Hartmetallpyramide,Eine Hartmetallpyramide wird bei keiner Härteprüfung angewandt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 17:37:36,Instandhalten von technischen Systemen,,,,,,,,,,,,Prüftechnik 12,,,,,,,Härteprüfung Vickers,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Prüfkörper wird bei der Härteprüfung Vickers angewandt?,,Diamantpyramide,Bei der Härteprüfung Vickers wird eine Diamantpyramide als Prüfkörper angewandt.,Diamantkegel,Ein Diamantkegel wird bei der Härteprüfung Rockwell angewandt.,Diamantkugel,Eine Diamantkugel wird bei der Härteprüfung Martens angewandt.,Hartmetallkugel,Eine Hartmetallkugel wird bei der Härteprüfung Brinell angewandt.,Hartmetallpyramide,Eine Hartmetallpyramide wird bei keiner Härteprüfung angewandt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 17:52:53,Instandhalten von technischen Systemen,,,,,,,,,,,,Werkstofftechnik 12,,,,,,,Härte ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was ist die korrekte Definition von Härte?,,"Härte ist der Widerstand, den ein Werkstoff der mechanischen Eindringung eines Prüfkörpers entgegensetzt.",Das ist die korrekte Definition von Härte.,"Härte ist, wie stark sich ein Werkstoff zerkratzen lässt.","Das ist nicht komplett falsch, aber es ist nicht die korrekte Definition.","Härte ist der Widerstand, den ein Werkstoff gegen verschiedene Beanspruchung entgegensetzt.",Das ist nicht die korrekte Definition von Härte.,Härte ist die Widerstandsfähigkeit eines Werkstoffs gegen Bruch oder Rissausbreitung. ,Das ist die Definition von Zähigkeit.,Härte ist die Zähigkeit eines Werkstoffs.,"Das ist nicht korrekt. Je härter ein Werkstoff ist, desto weniger zäh ist er. Je zäher ein Werkstoff ist, desto weniger hart ist er.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 20:34:38,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Wärmebehandlung,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was gehört nicht zur Wärmebehandlung?,,Schweißen ,Das Schweißen gehört nicht zur Wärmebehandlung. ,Glühen,Das Glühen gehört zur Wärmebehandlung. ,Vergüten ,Das Vergüten gehört zur Wärmebehandlung. ,Anlassen,Das Anlassen gehört zur Wärmebehandlung. ,Flamm- und Induktionshärten,Das Flamm- und Induktionshärten gehört zur Wärmebehandlung. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2020 23:51:21,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Härten,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Was gehört zum Härten?,,Erwärmen,Zuerst erwärmt man den zu härtenden Werkstoff bei ca. 800 Grad ,Abschrecken,Das Abschrecken erfolgt direkt nach dem Erwärmen. Das Abschreckmittel ist Wasser oder Öl.,R:Anlassen,"Anlassen ist der letzte Schritt beim Härten. Es sorgt dafür, dass Spannungen im Gefüge gelöst werden.",Glühen,Glühen gehört nicht zum Härten.,Vergüten,Vergüten ist ein anderes Härteverfahren.,,,,,,,,,,,,,
26/02/2020 23:59:16,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Vergüten,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Werkstoff kann vergütet werden?,,C45,"Der Werkstoff kann vergütet werden, da er ein Vergütubgsstahl ist. Er hat einen Kohlenstoffanteil von 0,45%",16MnCr5,Der Werkstoff ist ein Einsatzstahl. Er kann nur einsatzgehärtet werden.,15NiCr13,Der Werkstoff ist ein Einsatzstahl. Er kann nur einsatzgehärtet werden.,31CrMo12,Der Werkstoff ist ein Nitrierstahl. Er kann nur nitriergehärtet werden.,C15,Der Werkstoff ist ein Einsatzstahl. Er kann nur einsatzgehärtet werden.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 00:09:34,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Einsatzhärten,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Stahl kann einsatzgehärtet werden?,,15NiCr14,"Das ist ein Einsatzstahl, er kann also einsatzgehärtet werden.",C45,Das ist ein Vergütungsstahl. Er kann vergütet werden.,42CrMo4,Das ist ein Vergütungsstahl. Er kann vergütet werden.,31CrMo12,Das ist ein Nitrierstahl. Er kann nitriergehärtet werden.,S235JR,Dieser Stahl ist nicht zum Härten geeignet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 00:20:24,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Nitrierhärten,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Stahl kann nitriergehärtet werden?,,34CrAlMo5,Das ist ein Nitrierstahl. Er kann nitriergehärtet werden.,C15,Das ist ein Einsatzstahl. Er kann einsatzgehärtet werden.,C45,Das ist ein Vergütungsstahl. Er kann vergütet werden.,S235JR,"Das ist ein Stahl, der nicht zum Härten geeignet ist.",15NiCr14,Das ist ein Einsatzstahl. Er kann einsatzgehärtet werden.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 12:30:47,Herstellen von einfachen Baugruppen,,,Maschinentechnik,,,,,,,,,,,,,,,,Wirkungsgrad,Rechenaufgabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wie groẞ ist der Wirkungsgrad?   Einem Motor wird eine Leistung von 15.000W zugeführt, die abgegebene Leistung beträgt aber nur 12,45kW.",,83%,,"1,2",,83,,83,,17%,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 12:53:07,Herstellen von einfachen Baugruppen,,,Maschinentechnik,,,,,,,,,,,,,,,,Energie,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was stimmt über den ""Energie""?",,Energie lässt sich nicht erzeugen,Es gilt der Energieerhaltungssatz.,Energie lässt sich nicht vernichten,Energie wird in Joule angegeben,"R:
Energie wird in Joule angegeben",Das Zeichen für Joule ist J.,Energie ist eine Kraft die in einem Körper gespeichert ist.,Energie ist die Arbeit die in einem Körper gespeichert ist.,Bei der Energieumwandlung geht immer ein bisschen Energie verloren,Es gilt der Energieerhaltungssatz.,,,,,,,,,,,,,
27/02/2020 13:12:09,Herstellen von einfachen Baugruppen,,,Maschinentechnik,,,,,,,,,,,,,,,,Arbeit,Rechenaufgabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ein Gewicht von 10 kg soll auf eine Höhe von 1100 cm innerhalb von 5 Sekunden gehoben werden. Wie groß ist die Arbeit?,,"1079,1 J",,"8,92 Nm",,"215,82 W",,21.582 W,,"107,91 kW",,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 13:40:05,Warten technischer Systeme,,,,Maschinentechnik,,,,,,,,,,,,,,,Kupplung,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Eine Kupplung einer Anlage soll ein Drehmoment übertragen. Welche Aussage ist richtig?,,Scheibenkupplungen sind starre Kupplungen,,Klauenkupplungen rutschen bei Überlast durch und schützen so die Maschine,,Klauenkupplungen können in jedem Betriebszustand geschaltet werden,,Elastische Kupplungen können schlecht Schwingungen und Stoße aufnehmen,,Schaltbare Kupplungen sind während des Laufs nicht lösbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 13:55:50,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung",,,,,,,,,,,,,,,Abnutzungsgrenze,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,"Die Abnutzungsgrenze eines Bauteiles einer Maschine ist erreicht.
Welche Aussage ist richtig?",,Die Funktion des Bauteils kann nicht mehr gewährleistet werden,Dies wird von dem Hersteller festgelegt.,Wenn die Grenze erreicht ist es weniger anfällig für Belastung,Dann wäre es mehr anfällig für Belastung.,Eine Grenze die besagt das ab jetzt eine Inspektion durch geführt werden muss,,Die Abnutzungsgrenze wird nur durch zu große Belastung erreicht ,Die Abnutzungsgrenze kommt bei jeder Reibung ein wenig näher.,Erst beim Erreichen der Abnutzungsgrenze kann die Funktion des Bauteils gewährleistet werden,"Falsch, ab dann kann es nicht mehr gewährleistet werden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 14:05:07,Warten technischer Systeme,,,,"Montage, Inbetriebnahme und Instandhaltung",,,,,,,,,,,,,,,Abnutzungsvorrat,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,"Welche Folgen hat es, wenn an einem Maschinenteil der Abnutzungsvorrat abgenutzt ist. ",,Das Risko eines Maschinenausfalls steigt,,Das Maschinenteil fällt aus der Maschine,,Die Maschine wird von dem Teil sofort blockiert,,Die Wirtschaftlichkeit der Maschine steigt,,Andere Teile gleichen die Abnutzung des Teils aus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 14:12:12,Warten technischer Systeme,,,,Maschinentechnik,,,,,,,,,,,,,,,Streckgrenze ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welche Streckgrenze weist die Schraube auf? ISO 4014  Sechskantschraube M10 x 60  8.8,,640 N/mm²,,800 N/mm²,,720 N/mm²,,600 N/mm²,,900 N/mm²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 14:14:58,Warten technischer Systeme,,,,Maschinentechnik,,,,,,,,,,,,,,,Zugfestigkeit,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welche Zugfestigkeit weist die Schraube auf? ISO 4762  Zylinderschraube M6 x 40  12.9,,1200 N/mm²,,1080 N/mm²,,1200 N,,1000 N/mm²,,900 N/mm²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 15:04:33,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Flamm- und Induktionshärten ,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Welcher Stahl ist für Flamm- und Induktionshärten geeignet?,,C45E,C45E ist für Flamm- und Induktionshärten geeignet. ,31CrMo12,Das ist ein Nitrierstahl. Er ist zum nitrierhärten geeignet.,C15R,Das ist ein Einsatzstahl. Er kann einsatzgehärtet werden. ,20MnCr5,Das ist ein Einsatzstahl. Er kann einsatzgehärtet werden. ,C22E,Das ist ein Vergütungsstahl. Er kann vergütet werden.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 15:07:53,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Glühen,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Was gehört zum Glühen?,,Erwärmen ,Erwärmen und Halten auf Glühtemperatur,Abkühlen,Abkühlen lassen auf Raumtemperatur,Erhitzen,Erhitzen gehört zum Härten.,Anlassen,Anlassen gehört zum Härten.,Abschrecken,Abschrecken gehört zum Härten.,,,,,,,,,,,,,
27/02/2020 15:14:48,Instandhalten von technischen Systemen,,,,,,,,,,,,Fertigungstechnik 12,,,,,,,Anlassen,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Wo und warum wird angelassen?,,"Beim Härten, um Verspannungen im Gefüge zu lösen.",Durch das Erhitzen beim Härten entstehen Spannungen im Gefüge. Durch das Anlassen werden diese gelöst.,"Beim Härten, falls der Werkstoff länger härten muss.",Das ist nicht die richtige Begründung.,"Beim Glühen, um Verspannungen im Gefüge zu lösen.","Das Anlassen ist das Glühen beim Härten. Anlassen und Glühen haben dieselbe Aufgabe, nämlich Spannungen im Gefüge zu lösen.","Beim Glühen, falls der Werkstoff länger glühen muss.",Das ist beides nicht richtig.,"Beim Auto, um das Auto zu starten. ",Das ist der Anlasser und hat nichts mit dem Anlassen zu tun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 15:33:17,Sicherstellen der Betriebsfähigkeit automatisierter Systeme,,,,,,,,,,,,,Automatisierungtechnik 13,,,,,,Speicherprogrammierbare Steuerung (SPS),Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Was ist die englische Bedeutung von SPS und nach welchem Prinzip arbeitet diese?,,stored program controls ,Speicherprogrammierbare Steuerung,Eingabe - Verarbeitung - Ausgabe ,"Die SPS bekommt ein Eingangssignal, verarbeitet dieses und gibt ein Ausgangssignal ab.",stored progressive controls,Das ist ausgedacht. ,Eingabe - Ausgabe,Die Verabeitung fehlt.,saved program controls,Das ist ausgedacht.,,,,,,,,,,,,,
27/02/2020 16:13:19,Sicherstellen der Betriebsfähigkeit automatisierter Systeme,,,,,,,,,,,,,Automatisierungtechnik 13,,,,,,Handhabungstechnik,Mehrfachwahlaufgabe (Multiple Choice),,,,,,,Was beschreibt die Handhabungstechnik? ,,"Sie umfasst Geräte und Systeme, die einen Materialfluss bewirken.","Handhabungstechnik umfasst Geräte und Systeme, die einen Materialfluss von einem Punkt zum anderen bewirkt. Es dient der Handhabung.",Wie etwas gehandhabt wird.,"Handhabungstechnik umfasst Geräte und Systeme, die einen Materialfluss von einem Punkt zum anderen bewirkt. Es dient der Handhabung.","Sie ist in jeder Firma vorgeschrieben und zeigt, wie jeder Mitarbeiter die Maschinen bedienen soll.","Das ist falsch. Handhabungstechnik umfasst Geräte und Systeme, die einen Materialfluss von einem Punkt zum anderen bewirkt. Es dient der Handhabung.","Die Technik, wie man eine Maschine bedient.","Das ist falsch. Handhabungstechnik umfasst Geräte und Systeme, die einen Materialfluss von einem Punkt zum anderen bewirkt. Es dient der Handhabung.","Die Technik, wie eine Maschine instandgehalten werden soll.","Das ist falsch. Handhabungstechnik umfasst Geräte und Systeme, die einen Materialfluss von einem Punkt zum anderen bewirkt. Es dient der Handhabung.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2020 23:19:30,Sicherstellen der Betriebsfähigkeit automatisierter Systeme,,,,,,,,,,,,,Automatisierungtechnik 13,,,,,,Industrieroboter,Mehrfachantworten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Welche Industrieroboter gibt es nicht? ,,Achsenroboter,Diesen Roboter gibt es nicht.,Polarroboter,Diesen Roboter gibt es nicht. ,Gelenkroboter,"Diesen Roboter gibt es, er besitzt eine RRR-Kinematik.",Portalroboter,"Diesen Roboter gibt es, er besitzt eine TTT-Kinematik.",Schwenkarmroboter,"Diesen Roboter gibt es, er besitzt eine RTT-Kinematik.",,,,,,,,,,,,,
