Timestamp,Teilbereich der Ausbildung,Unterkategorie des Teilbereichs,Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (Großhandels Inhalte),Unterkategorie des Teilbereichs (Außenhandels Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Teilbereichs (gemeinsame Inhalte),Unterkategorie des Fachbereichs,Kommentar,Fachbegriff,Inhalt,Kommentar,Definition,Erläuterung,Praxisbeispiel aus der Wirtschaft,Verwandte Themen,Kommentar/Bemerkung,Skizze,Lernfrage ,Antwortmöglichkeit 1.1 (bitte hier immer die richtige Antwort),Begründung 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2,Begründung 1.2,Antwortmöglichkeit 1.3,Begründung 1.3,Antwortmöglichkeit 1.4,Begründung 1.4,Antwortmöglichkeit 1.5,Begründung 1.5,Frage,Skizze,Antwort 1,Antwort 2,Antwort 3,Antwort 4,Antwort 5,Antwort 6,Antwort 7,Antwort 8,Begründung der Reihenfolge,Skizze,Beispiel-Rechnung ,Antwortmöglichkeit 1.1 (bitte hier immer die richtige Lösung),Begründung 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2,Begründung 1.2,Antwortmöglichkeit 1.3,Begründung 1.3,Antwortmöglichkeit 1.4,Begründung 1.4,Antwortmöglichkeit 1.5,Begründung 1.5,Lernfrage,Skizze,Antwortmöglichkeit 1.1 (bitte richtige Wahl),Begründung 1.1 (bitte hier immer die richtige Antwort),Antwortmöglichkeit 1.2 (bitte richtige Wahl),Begründung 1.2 (bitte hier immer die richtige Antwort),"Antwortmöglichkeit 1.3 (falls richtig, am Anfang der Antwort mit ""R:"" beginnen)",Begründung 1.3,Antwortmöglichkeit 1.4,Begründung 1.4,Antwortmöglichkeit 1.5,Begründung 1.5,Auswahl 1,Zugehörig zu Auswahl 1,Auswahl 2,Zugehörig zu Auswahl 2,Auswahl 3,Zugehörig zu Auswahl 3,Auswahl 4,Zugehörig zu Auswahl 4,Auswahl 5,Zugehörig zu Auswahl 5,Begründung,Skizze,Frage,"Antwort (Soll); bitte bei mehreren Soll, mit einem ; trennen","Antwort (Haben) bitte bei mehreren Haben, mit einem ; trennen",Begründung,Leere Tabelle,Fragestellung,Lösung (ergänzte Tabelle),Begründung,Skizze
28/02/2020 12:47:30,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,Warenbegleit- und Warenwertpapiere,,,,,,,,,,,,,,,Konnossementarten: Übernahmekonnossoment,Artikel/Definition/Beispiel,,"Das Konnossement ist ein Warenwertpapier.  Es gibt verschiedene Arten. Das Übernahmekonnossoment, das Durchkonnossoment und das Charterpartie-Konnossoment,","Übernahmekonnossement: 
- Bestätigung der Reederei über den Empfang der Ware in äußerlich guter Verfassung
- Reederei lagert die Güter, bis ein freier Schiffsraum zur Verfügung steht
   -> Nachteil: Möglicherweise erst spätere Verladung","Bei dem Übernahmekonnossoment bestätigt den Empfang der Güter zum Transport. Die Guter werden also so lange gelagert, bis der geeignete Schiffsraum zur Verfügung steht.","Konnossement, Konnossomentarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 12:52:48,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,Warenbegleit- und Warenwertpapiere,,,,,,,,,,,,,,,Konnossementarten: Durchkonnossement,Artikel/Definition/Beispiel,,"Das Konnossement ist ein Warenwertpapier. Es gibt verschiedene Arten. Das Übernahmekonnossoment, das Durchkonnossoment und das Charterpartie-Konnossoment.","Durchkonnossement:
- Wird meist ausgestellt, wenn mehrere Reedereien am Transport beteiligt sind, es gilt dann für die gesamte Seereise
1. Echtes Durchkonnossoment: Die ausstellende Reederei übernimmt die Haftung für die volle Strecke
2. Unechtes Durchkonnossement: Die ausstellende Reederei haftet nur für die von sich übernommene Teilstrecke.
3. Gemeinschaftliches Durchkonossement: Alle beteiligten Reedereien stellen ein Konnossement aus, bei dem jeder für die selbe st übernommene Strecke haftet.","Das Durchkonnossement wird ausgestellt, wenn verschiedenen Reedereien an dem Transport beteiligt sind und die Ware umgeladen werden muss. Es gilt also für die gesamte Seereise","Konnossement, Konnossementarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 12:57:18,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,Warenbegleit- und Warenwertpapiere,,,,,,,,,,,,,,,Konnossementarten: Charterparite-Konnossement,Artikel/Definition/Beispiel,,"Das Konnossement ist ein Warenwertpapier.  Es gibt verschiedene Arten. Das Übernahmekonnossoment, das Durchkonnossoment und das Charterpartie-Konnossoment.","Wird ausgestellt, wenn ein Exporteur ganze Schiffsräume oder Schiffe chartern will
   -> Nachteil: Das Risiko für Transport und Umladen liegt beim Ablader/ Exporteur",Das Charterpartie-Konnossoment wird besonders bei Massengütern angewandt. Hier wird nämlich ein Schiffsraum oder sogar das ganze Schiff genutzt.,"Konnossement, Konnossementarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:06:39,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Sicherheit im Lager,,,,,,,,,,,,,,Anforderungen an ein Lager,Artikel/Definition/Beispiel,,"Sobald man ein Lager hat um dort Materialen und/ oder Ware zu lagern, muss man gewissen Anforderungen gerecht werden.","A) Sicherheitsauflagen
1. Betriebssicherheit: Zuständig: Gewerbeaufsichtsamt in Zusammenarbeit mit Berufsgenossenschaften
2. Sicherheitsbeauftragter: in Betrieben mit mehr als 20 Mitarbeitern (Arbeitssicherheitsgesetz)
3. Dokumentation und Beurteilung von Arbeitsbedingungen & Gesundheitsgefahren: In Betrieben mit mehr als 10 Mitarbeitern 
4. Sicherheitskennzeichnungen (z.B. Warnzeichen)
5. Sicherheitstechnische Maßnahmen: Einsatz von Arbeitsmitteln mit ""GS-Zeichen""
6. Brandschutzmaßnahmen (z.B. Feuerlöscher)
7. Diebstahlschutz",,Anforderungen an ein Lager: Umweltschutzauflagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:11:50,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Sicherheit im Lager,,,,,,,,,,,,,,Anforderungen an ein Lager: Umweltschutzauflagen,Artikel/Definition/Beispiel,,"Sobald man ein Lager hat um dort Materialen und/ oder Ware zu lagern, muss man gewissen Anforderungen gerecht werden.","A) Sicherheitsauflagen
B) Umweltschutzauflagen
1. Chemikaliengesetz (Schutz vor gefährlichen Stoffen)
   - gefährliche Stoffe kennzeichnen
   - Herstellung oder Verwendung gefährlicher Stoffe können verboten/ beschränkt werden
   - Maßnahmen zum Schutz der Beschäftigten treffen, die mit Gefahrenstoff umgehen
2. Gefahrstoffverordnung (Ergänzung zum Chemikaliengesetz)
   - gefährliche Stoffe sicher verpacken und besonders kennzeichnen
   - Nennung von Produkten die verboten sind 
   - Vorschriften für Arbeitgeber betreiflich des Umgangs mit Gefahrstoffen:
        a) Einsatz gefährlicher Stoffe verringern
        b) Luftbelastung am Arbeitsplatz überwachen
        c) Schutzausrüstung bereitstellen
        d) Beschäftigte ständig über Gefahren informieren",,Anforderungen an ein Lager: Sicherheitsauflagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:19:29,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Lagerarten,,,,,,,,,,,,,,Zentrales Lager,Artikel/Definition/Beispiel,,Ein zentrales Lager bezeichnet ein Lager in dem alle Materialien eines Unternehmens gelagert werden und sonst nirgendwo anders.,"Zentrales Lager:
-> Alle Waren werden an einem Ort (zentral) gelagert
Vorteile: 
- Gute Übersicht & Verwaltung
- Bessere Kontrolle
- personal & Raumkosten geringer
- Mindestbestände geringer
Nachteile:
- Längere Transportwege
   -> höhere Kosten
   -> längere Lieferzeiten","Der Onlinegroßhandel ""KaufNow"" entschiedet sich für ein zentrales Lager, relativ in der Mitte von Deutschland. So haben sie zwar nicht die geringsten Lieferzeiten, haben aber alle Güter an einem Ort und müssen nur die Kosten für ein Lager bezahlen.","Dezentrales Lager, Zentrales oder Dezentrales Lager: Faktoren bei der Entscheidung ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:20:13,Aufträge kundenorientiert bearbeiten,,Verjährung,,,,,,,,,,,,,,,,,,,,,,,,Neubeginn der Verjährung ,Artikel/Definition/Beispiel,,Verjährungsfrist beginnt ab der Unterbrechung neu zu laufen.,,"- Schuldanerkenntnis (Teilzahlung, Bitte und Gewährung einer Stundung = Zahlungszielverlängerung)
- Vornahme / Beantragung gerichtlicher oder behördlicher Vollstreckungshandlungen ",Hemmung der Verjährung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:20:16,Aufträge kundenorientiert bearbeiten,,Allgemeine Geschäftsbedingungen,,,,,,,,,,,,,,,,,,,,,,,,AGB's Zusatz ,Artikel/Definition/Beispiel,,,"§305 BGB: Individuell ausgehandelte Vertragsbedingungen haben Vorrang vor AGB's 

§308 Nr.1 BGB: Unangemessen lange Lieferfirsten sind unzulässig 

§305 Nr.1 BGB: Ungewöhnliche bzw überraschende Klauseln sind unzulässig 

§309 BGB: Preiserhöhung innerhalb von 4 Monaten sind unzulässig (Bsp.: Ein Mann kauft 
                   ein Auto für 20.000€. Nach 3 Monaten 3 wird bezahlen, weil sich zwischen-
                   zeitlich der Preis erhöht hat -> unzulässig) ",,AGB's ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:20:41,Aufträge kundenorientiert bearbeiten,,Allgemeine Geschäftsbedingungen,,,,,,,,,,,,,,,,,,,,,,,,Unwirksame Klauseln ,Artikel/Definition/Beispiel,,Unwirksame Klausen machen die AGB's bzw. Teilbereiche nichtig.,"Klauselverbote mit Wertungsmöglichkeiten können unwirksam sein.

Es kommt zu einer: Einzelfallprüfung 



Klauselverbote ohne Wertungsmöglichkeit sind immer unwirksam.

Es besteht immer ein: generelles Verbot ",,AGB's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:20:57,Aufträge kundenorientiert bearbeiten,,Allgemeine Geschäftsbedingungen,,,,,,,,,,,,,,,,,,,,,,,,AGB's ,Artikel/Definition/Beispiel,,"AGB's sind Geschäftsbedingungen für eine Vielzahl von Verträgen (§305 BGB) bzw. vorformulierte Vertragsbedingungen, die eine Vertragspartei (meist Verkäufer = Verwender) bei Vertragsabschluss stellt.","Pro:
- Zeit & Kostenersparnis 
- Vertragsinhalte müssen nicht immer neu ver-/ausgehandelt werden 
- Vertragsklarheit -> AGB's helfen bei Unstimmigkeiten 

Contra:
- Der schwächere Vertragspartner wird oft benachteiligt 
- Einschränkung der Vertragsfreiheit 

Merke: Damit bei Nichtkaufleuten AGB's gelten muss

1. Verkäufer ausdrücklich auf AGB's hinweisen
2. Käufer muss vom Inhalt der AGB's Kenntnis nehmen können 
3. Käufer muss mit AGB's einverstanden sein 

ABER: Kaufleute müssen AGB's kennen! 

Merke: AGB's sind immer unwirksam wenn sie den Verbraucher unangemessen benachteiligen §307 BGB","- Beschränkung der Haftung für Schadensersatz 
- Verkürzung der Verjährungsfirst bei Mängeln
- Gerichtsstandsvereinbarungen ",Unwirksame Klauseln ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:26:11,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Lagerarten,,,,,,,,,,,,,,Dezentrales Lager,Artikel/Definition/Beispiel,,"Dezentrale Lagerung bedeutet, dass ein Unternehmen statt einem großen Lager mehrere Lager in dem Gebiet, welches es versorgt betreibt. ","Dezentrales Lager:
-> Die Waren werden an verschiedenen Orten (dezentral) gelagert.
Vorteile: 
- kürzere Transportwege 
-> geringe Kosten
-> kürzere Lieferzeit
Nachteile:
- Personal- und Raumkosten höher
- weniger Übersicht und Kontrolle","Der Onlinegroßhandel ""KaufNow"" entscheidet sich für ein dezentrales Lager, da sie ganz Deutschland beliefern und so eine kürzere Lieferzeit haben und Kosten einsparen können.",Zentrales Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 13:32:37,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Lagerarten,,,,,,,,,,,,,,Faktoren bei der Entscheidung für ein zentrales oder dezentrales Lager ,Artikel/Definition/Beispiel,,Man kann sich zwischen einem zentralen Lager (alle Waren werden an einem Ort gelagert) oder einem dezentralen Lager (die Waren werden an verschiedenen Orten gelagert) entscheiden. Zu dieser Entscheidung gehören mehrere Faktoren.,"1. Lagerkosten 
2. Transportkosten
3. Verbrauchsstruktur (Nachfragesituation in bestimmten Regionen)
4. Sicherstellung der kontinuierlichen Versorgung der Stellen
5. Sortimentsstruktur (bei ständig nachgefragten Artikeln -> dezentrales Lager, bei selten nachgefragten Artikeln -> zentrales Lager",,"Zentrales Lager, Dezentrales Lager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 14:26:59,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Ordnungssysteme der Lagerhaltung,,,,,,,,,,,,,,Verbesserung der Lagerkennziffern,Artikel/Definition/Beispiel,,Lagerkennziffern (auch Lagerzahlen genannt) helfen die Wirtschaftlichkeit eines Lagers zu berechnen. Sie beinhalten Informationen über ein Lager und dessen Artikel.,"Maßnahmen: 
1. Beschaffungsplanung
1.1 Warenebreitstellungsverfahren ändern (z.B. durch Just-in-Time/ Kauf auf Abruf/           Teillieferungsvertrag)
Pro: Lagerbestand/-risiko sinkt      Contra: Erhöhte Bestellkosten -> da häufiger
1.2 Senkung der Bestellmengen /Sicherheitsbestand
Pro: Lagerbestand/-risiko sinkt.      Contra: Hohe Abhängigkeit vom Lieferanten
2. Absatz:
2.1 Verstärkte Werbung -> Erhöhung des Absatzes
2.2 Sortimentsbereinigung -> Artikel mit geringer Umschlaghäufigkeit ausmisten
3. Streckengeschäft:
Vorsicht! Direkter Kundenkontakt geht verloren = Ausschaltung des Großhandels
4.Entscheidung für ein Fremdlager
5. Aufbau eines Supply-Chain-Managements",,"Supply-Chain.Management, Formen des SCM: Just-in-Time, Absatzberechnung, Eigen- oder Fremdlager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 14:32:31,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,,Ordnungssysteme der Lagerhaltung,,,,,,,,,,,,,,Maßnahme zur Verkürzung der Lagerdauer,Artikel/Definition/Beispiel,,Die Lagerdauer beschreibt die Zeit in der eine Ware von der Einlieferung bis zur Entnahme durchschnittlich im Lager bleibt.,"-> Erhöhung der Umschlagshäufigkeit
geschieht durch: 
1. Erhöhung des Wareneinsatzes
   -> Werbung
   -> Verkaufssteigerung
2. Senkung des durchschnittlichen Lagerbestands 
   -> Senkung des Mindestbestands ","Ein Lebensmittelgroßhandel kann z.B. seine Lagerdauer verkürzen, in dem er den Fleischlieferanten zwei mal und statt einmal in der Woche kommen lässt. So hat er die Möglichkeit den Bestand zwei mal aufzubrauchen und die Lagerdauer halbiert sich.","Lagerkennzahlen, Lagerdauer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 14:39:21,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lagerhalter, Spediteur, Frachtführer",,,,,,,,,,,,,,,Verschiedene Kaufleute im Versand: Kommissionär,Artikel/Definition/Beispiel,,Es gibt verschiedene Arten von Kaufleuten die im Versand tätig sind.,"Kommissionär: 
§282 HGB ff: Kauft oder verkauft Waren im eigenen Namen für fremde Rechnung (z.B. gegenüber einer Provision)","Kommissionär: Frau Grün schließt einen Vertrag mit einem Geschirrhersteller ab und verkauft dessen Ware in ihrem Gebiet. Sie verkauft es zwar unter ihrem Namen, die Rechnung. geht aber an. den Geschirrhersteller.",Kommissionierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 14:41:24,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lagerhalter, Spediteur, Frachtführer",,,,,,,,,,,,,,,Verschiedene Kaufleute im Versand: Lagerhalter,Artikel/Definition/Beispiel,,Es gibt verschiedene Arten von Kaufleuten die im Versand tätig sind.,"Lagerhalter:
§467 HGB ff: Selbstständiger Kaufmann, der durch einen Lagervertrag die Einlagerung und Aufbewahrung für Fremde übernimmt",Herr Müller hat eine Lagerhalle. Unternehmen. melden sich bei ihm um ihre Ware einzulagern. Für die Lagerung bekommt er Geld.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 14:45:39,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lagerhalter, Spediteur, Frachtführer",,,,,,,,,,,,,,,Verschiedene Kaufleute im Versand: Frachtführer,Artikel/Definition/Beispiel,,"Es gibt verschiedene Arten von Kaufleuten die im Versand tätig sind.
Ein Frachtführer ist ein selbstständiger Kaufmann, der gewerbsmäßig Güter befördert, in eigenem Namen, aber für eine fremde Rechnung.","Ein Frachtführer arbeitet auf vertraglicher Grundlage mit einem Frachtvertrag.
Rechte:
- Aushändigung der Begleitpapiere (Frachtbrief)
- Gesetzliches Pfandrecht (Zurückbehaltungsrecht bei Leistungsverzug)
- Zahlung, Fracht & Auslagern
Pflichten:
- Beförderung
- Sorgfalt
- Verfügung des Absenders einhalten
- Benachrichtigung (z.B. bei Annahmeverweigerung)
- Haftung bei eigenem Verschulden (vorsätzlich oder grob fahrlässig)","Beispiele sind u.a. Güterkraftverkehr, Luftfrachtverkehr, Seefrachtverkehr
Achtung: NICHT Post",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 14:54:10,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,"Lagerhalter, Spediteur, Frachtführer",,,,,,,,,,,,,,,Verschiedene Kaufleute im Versand: Spediteur,Artikel/Definition/Beispiel,,"Es gibt verschiedene Arten von Kaufleuten die im Versand tätig sind.
Ein Spediteur ist ein selbstständiger Kaufmann, der gewerbsmäßig Güterversendungen im eigenen Namen für Rechnungen des Versenders besorgt. Er vermittelt die Güter, befördert und erledigt alle hiermit zusammenhängenden Arbeiten. Er ist zugleich Frachtführer, wenn er die Ware selbst befördert.","Ein Spediteur arbeitet auf vertraglicher Grundlage mit einem Speditionsvertrag (Spedition/ Kunde) oder einem Frachtvertrag (Spedition/ Frachtführer).
Rechte:
- Provision und Auslagenersatz
- Gesetzliches Pfandrecht (Zurückbehaltungsrecht bei Leistungsverzug)
- Selbsteintritt (Recht selbst zu befördern und zu lagern)
Pflichten: 
- Sorgfalt 
- Interessen des Versenders wahrnehmen
- Anweisungen des Versenders befolgen 
- Haftung bei eigenem Verschulden","Herr Peters hat einen Büchergroßhandel und möchte mehrere Paletten von Büchern ins Ausland liefern. Er beauftragt den Spediteur, Herrn Fink damit. Herr Fink kümmert sich nun um einen Transportplatz für die Ware (z.B. auf einem Schiff, in einem Flugzeug) und um die Zollangelegenheiten. Er verkauft quasi eine Transportkomplettlösung an Herrn Peters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2020 15:09:32,"Logistische Prozesse planen, steuern und kontrollieren",,,,,,,,,,,Warenbegleit- und Warenwertpapiere,,,,,,,,,,,,,,,Unterschiede Konnossement und Frachtbrief,Artikel/Definition/Beispiel,,Ein Frachtbrief ist ein Warenbegleitpapier während das Konnossement ein Warenwertpapier ist.,"Frachtbrief:
Ausstellung: Absender/ Exporteur stellt aus
Funktionen:
- Beweisfunktion (Nachweis des Abschluss/ Inhalt des Frachtvertrags/ Konnossement) Frachtvertrag/ Beförderung der Ware
- Verfügungsfunktion: (Absender kann nachträglich über Ware verfügen, aber auch Sperrpapier möglich.
Wirtschaftliche Bedeutung: 
- Basis für Frachtberechnung und Verssicherungsberechnung
- Statistischer Nachweis der Beförderungsart

Konnossement:
Ausstellung: Reederei/ Verfrachtet stellt aus
Funktionen:
- Beweisfunktion
- Verfügungsfunktion
- Traditionsfunktion (Eigentum an Ware kann durch Übergabe Papier übertragen werden)
- Legitimationsfunktion (Besitzer Konnossement kann die damit verbundenen Rechte geltend machen
Wirtschaftliche Bedeutung:
- Vereinfachung Erfüllungsgeschäft -> Übergabe K bewirkt Eigentumsübergang, damit Zahlungspflicht bereits ausgelöst (als Kreditsicherungsmittel einsetzbar)",,"Konnossement, Verschiedene Kaufleute im Versand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2020 12:24:17,Finanzierungsentscheidungen treffen,,,,,,,,,,,,,,,,,,,Finanzierungsarten,,,,,,,Aufgabe der Finanzierung ,Artikel/Definition/Beispiel,,Aufgabe der Finanzierung ist die Sicherung des Mittelzuflusses genau zu dem Zeitpunkt und in der Höhe in der die Mittel gebraucht werden. Möglichst kostengünstig.,"Ziele:
1. Liquidität: Unternehmen muss jederzeit Zahlungsverpflichtungen erfüllen können
2. Sicherheit: Richtiges Verhältnis von Eigen- & Fremdkapital
3. Rentabilität: Unternehmen arbeitet rentabel, wenn mit dem eingesetzten Kapital ein möglichst großer Überschuss erzielt wird
4. Unabhängigkeit: Unternehmen muss bei Kapitalbeschaffung darauf achten, dass der Einfluss der Kapitalgeber nicht zu groß wird",,Finanzierungsarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2020 12:28:17,Finanzierungsentscheidungen treffen,,,,,,,,,,,,,,,,,,,Finanzierungsarten,,,,,,,Außenfinanzierung,Artikel/Definition/Beispiel,,"Bei der Außenfinanzierung kommt das Geld aus externen Quellen und nicht aus den Einnahmen des Unternehmens selbst. Es gibt zwei Arten der Außenfinanzierung, die Eigenfinanzierung (Beteiligungsfinanzierung) und die Fremdfinanzierung.","Eigenfinanzierung: je nach Rechtsform unterschiedliche Gestaltung
Fremdfinanzierung: Kreditfinanzierung (Darlehen, KK-Kredit), Leasing, Factoring",Ein Beispiel für Außenfinanzierung sind Aktien.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2020 12:33:49,Finanzierungsentscheidungen treffen,,,,,,,,,,,,,,,,,,,Finanzierungsarten,,,,,,,Innenfinanzierung,Artikel/Definition/Beispiel,,"Die Innenfinanzierung ist das Geld, was von der Firma selber wieder in sich investiert wird. Es gibt zwei Arten: Selbstfinanzierung und Umfinanzierung","Selbstfinanzierung: offene Selbstfinanzierung (Unterschiedlich, je nach Rechtsform); stille Selbstfinanzierung
Umfinanzierung: Änderung der Vermögensstruktur (Finanzierung aus Abschreibungen); Änderung der Kapitalstruktur","Wenn ein Unternehmen Reserven zur Verfügung hat, die es dann in die eigene Weiterentwicklung stecken kann, ist das eine Innenfinanzierung.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2020 12:56:43,Finanzierungsentscheidungen treffen,,,,,,,,,,,,,,,,,,,Finanzierungsarten,,,,,,,Innenfinanzierung - Selbstfinanzierung,Artikel/Definition/Beispiel,,Selbstfinanzierung ist die Einbehaltung nicht ausgeschütteter Gewinne zur Erhöhung des Eigenkapitals.,"Offene Selbstfinanzierung der KG:
Vorteile:
- Keine Zins- oder Tilgungsverpflichtungen
- Erhöhte Sicherheit (Kreditwürdigkeit)
- Unabhängigkeit von Kapitalgebern
Nachteil:
- Nur in Gewinnzeiten möglich (begrenzt)
- Bereitschaft der Gesellschafter notwendig, die Gewinne nicht zu entnehmen
Gewinnverteilung:
- Nur Komplementäre dürfen entnehmen (4% des Kapitalanteils)
- Kapitaleinlagen & Kapitalentnahmen sind während des Geschäftsjahres zinsunmäßig zu berücksichtigen 
- Komplementäre und Kommandisten haben eine 4 prozentige Verzinsung der Kapitalanteile (gesetzliche Regelung)
- Restgewinn wird angemessen verteilt 
- Nicht ausgeschüttete Gewinne erhöhen das Eigenkapital => Nur bei Komplementären
- Bei Kommanditisten stellt der nicht ausbezahlte Gewinn eine Verbindlichkeit dar und fließt ins Fremdkapital => Keine Gewinnerhöhung!","Der Technikgroßhandel ""TechnikMarkt"" hat im letzten Jahr Profit erwirtschaftet. Ein Teil dieses Profits stecken sie in die Finanzierung ihres eigenen Unternehmens. Das ist offene Selbstfinanzierung.",Innenfinanzierung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
